日期,城市,最高气温,最低气温,天气状况,风力,降水量
2017-03-28,葫芦岛,2,-18,多云,3级,62
2017-03-29,葫芦岛,16,-7,雪,2级,22
2017-03-30,葫芦岛,5,-10,中雨,5级,12
2017-03-31,葫芦岛,-10,-15,晴,3级,88
2017-04-01,葫芦岛,20,8,小雨,5级,98
2017-04-02,葫芦岛,20,19,小雨,5级,81
2017-04-03,葫芦岛,35,2,中雨,4级,10
2017-04-04,葫芦岛,16,0,小雨,1级,66
2017-04-05,葫芦岛,-10,10,雪,2级,93
2017-04-06,葫芦岛,0,-5,小雨,6级,50
2017-04-07,葫芦岛,6,-4,雪,2级,30
2017-04-08,葫芦岛,24,-2,阴,2级,54
2017-04-09,葫芦岛,15,24,多云,0级,49
2017-04-10,葫芦岛,-10,16,中雨,5级,19
2017-04-11,葫芦岛,-3,19,阴,3级,27
2017-04-12,葫芦岛,7,22,雪,1级,72
2017-04-13,葫芦岛,32,-10,中雨,6级,34
2017-04-14,葫芦岛,23,5,多云,4级,54
2017-04-15,葫芦岛,20,17,阴,6级,15
2017-04-16,葫芦岛,13,22,小雨,2级,30
2017-04-17,葫芦岛,21,-19,雪,4级,4
2017-04-18,葫芦岛,6,-18,大雨,1级,33
2017-04-19,葫芦岛,13,17,大雨,3级,50
2017-04-20,葫芦岛,0,5,多云,5级,44
2017-04-21,葫芦岛,10,11,大雨,3级,16
2017-04-22,葫芦岛,8,-15,雪,6级,81
2017-04-23,葫芦岛,32,-14,雪,3级,9
2017-04-24,葫芦岛,35,0,中雨,0级,15
2017-04-25,葫芦岛,3,-4,中雨,4级,35
2017-04-26,葫芦岛,22,5,大雨,6级,4
2017-04-27,葫芦岛,7,11,晴,6级,20
2017-04-28,葫芦岛,25,17,大雨,1级,17
2017-04-29,葫芦岛,31,21,雪,1级,41
2017-04-30,葫芦岛,27,-2,中雨,6级,31
2017-05-01,葫芦岛,4,1,晴,0级,30
2017-05-02,葫芦岛,0,23,阴,2级,21
2017-05-03,葫芦岛,4,-12,中雨,1级,75
2017-05-04,葫芦岛,33,17,晴,5级,29
2017-05-05,葫芦岛,18,15,阴,3级,84
2017-05-06,葫芦岛,1,-17,小雨,3级,35
2017-05-07,葫芦岛,19,21,大雨,2级,60
2017-05-08,葫芦岛,19,2,晴,1级,48
2017-05-09,葫芦岛,29,13,晴,4级,55
2017-05-10,葫芦岛,15,-7,多云,6级,26
2017-05-11,葫芦岛,-6,22,雪,0级,9
2017-05-12,葫芦岛,-3,9,大雨,3级,56
2017-05-13,葫芦岛,22,0,晴,2级,22
2017-05-14,葫芦岛,15,5,小雨,6级,15
2017-05-15,葫芦岛,6,13,雪,4级,64
2017-05-16,葫芦岛,-4,18,雪,1级,91
2017-05-17,葫芦岛,-5,17,晴,5级,33
2017-05-18,葫芦岛,-3,-15,雪,4级,71
2017-05-19,葫芦岛,26,3,阴,4级,65
2017-05-20,葫芦岛,8,12,小雨,4级,49
2017-05-21,葫芦岛,-6,5,阴,3级,52
2017-05-22,葫芦岛,20,20,雪,4级,33
2017-05-23,葫芦岛,32,24,多云,5级,91
2017-05-24,葫芦岛,-2,0,阴,3级,21
2017-05-25,葫芦岛,-2,-14,中雨,3级,4
2017-05-26,葫芦岛,12,-2,雪,2级,47
2017-05-27,葫芦岛,13,-1,阴,6级,42
2017-05-28,葫芦岛,18,6,中雨,1级,16
2017-05-29,葫芦岛,13,19,多云,5级,80
2017-05-30,葫芦岛,-10,21,晴,0级,88
2017-05-31,葫芦岛,22,7,阴,5级,89
2017-06-01,葫芦岛,-6,19,小雨,0级,35
2017-06-02,葫芦岛,31,1,阴,0级,93
2017-06-03,葫芦岛,-3,8,多云,1级,40
2017-06-04,葫芦岛,-3,11,大雨,4级,55
2017-06-05,葫芦岛,2,2,晴,6级,65
2017-06-06,葫芦岛,27,-18,多云,3级,99
2017-06-07,葫芦岛,4,5,晴,6级,75
2017-06-08,葫芦岛,-4,14,小雨,4级,2
2017-06-09,葫芦岛,9,-18,中雨,1级,76
2017-06-10,葫芦岛,-7,-3,多云,3级,46
2017-06-11,葫芦岛,-1,4,雪,0级,62
2017-06-12,葫芦岛,18,18,大雨,4级,20
2017-06-13,葫芦岛,-8,1,雪,2级,50
2017-06-14,葫芦岛,27,-13,小雨,3级,58
2017-06-15,葫芦岛,0,20,多云,5级,3
2017-06-16,葫芦岛,25,-13,中雨,4级,52
2017-06-17,葫芦岛,25,7,晴,2级,23
2017-06-18,葫芦岛,18,19,小雨,3级,67
2017-06-19,葫芦岛,20,-18,阴,1级,65
2017-06-20,葫芦岛,20,-2,中雨,5级,3
2017-06-21,葫芦岛,-2,0,阴,4级,75
2017-06-22,葫芦岛,-3,20,晴,3级,53
2017-06-23,葫芦岛,2,24,小雨,1级,18
2017-06-24,葫芦岛,19,16,小雨,3级,46
2017-06-25,葫芦岛,4,21,多云,6级,53
2017-06-26,葫芦岛,22,-8,小雨,5级,42
2017-06-27,葫芦岛,-1,18,晴,3级,61
2017-06-28,葫芦岛,-5,-1,小雨,2级,9
2017-06-29,葫芦岛,12,4,小雨,5级,65
2017-06-30,葫芦岛,17,-1,中雨,0级,1
2017-07-01,葫芦岛,1,10,晴,3级,100
2017-07-02,葫芦岛,3,-8,阴,3级,20
2017-07-03,葫芦岛,21,-5,小雨,6级,82
2017-07-04,葫芦岛,1,8,小雨,4级,93
2017-07-05,葫芦岛,32,8,雪,1级,47
2017-07-06,葫芦岛,21,-11,阴,4级,45
2017-07-07,葫芦岛,21,-9,小雨,4级,81
2017-07-08,葫芦岛,26,-15,小雨,1级,70
2017-07-09,葫芦岛,14,4,大雨,2级,28
2017-07-10,葫芦岛,-7,-2,雪,0级,87
2017-07-11,葫芦岛,3,2,晴,3级,52
2017-07-12,葫芦岛,-9,5,多云,5级,78
2017-07-13,葫芦岛,-8,-11,晴,1级,6
2017-07-14,葫芦岛,31,-4,阴,6级,86
2017-07-15,葫芦岛,-6,-10,雪,5级,69
2017-07-16,葫芦岛,8,0,阴,5级,38
2017-07-17,葫芦岛,-9,-19,大雨,4级,79
2017-07-18,葫芦岛,21,-20,大雨,5级,25
2017-07-19,葫芦岛,10,-6,阴,1级,71
2017-07-20,葫芦岛,28,-12,晴,3级,95
2017-07-21,葫芦岛,16,9,阴,1级,16
2017-07-22,葫芦岛,-2,-18,小雨,1级,53
2017-07-23,葫芦岛,19,-17,雪,1级,56
2017-07-24,葫芦岛,23,-19,晴,1级,4
2017-07-25,葫芦岛,29,-1,大雨,5级,12
2017-07-26,葫芦岛,3,-11,中雨,2级,6
2017-07-27,葫芦岛,10,-13,晴,2级,14
2017-07-28,葫芦岛,29,2,小雨,4级,30
2017-07-29,葫芦岛,15,7,晴,3级,3
2017-07-30,葫芦岛,-1,-3,中雨,4级,48
2017-07-31,葫芦岛,11,9,晴,3级,53
2017-08-01,葫芦岛,-1,19,中雨,3级,9
2017-08-02,葫芦岛,2,-15,中雨,5级,66
2017-08-03,葫芦岛,-6,15,小雨,3级,86
2017-08-04,葫芦岛,18,-11,多云,2级,42
2017-08-05,葫芦岛,5,-9,雪,0级,5
2017-08-06,葫芦岛,28,19,雪,1级,49
2017-08-07,葫芦岛,11,-11,中雨,0级,47
2017-08-08,葫芦岛,14,-3,多云,0级,26
2017-08-09,葫芦岛,4,17,多云,4级,85
2017-08-10,葫芦岛,0,-4,小雨,5级,93
2017-08-11,葫芦岛,21,-4,雪,2级,81
2017-08-12,葫芦岛,30,-17,多云,1级,68
2017-08-13,葫芦岛,-4,3,大雨,4级,63
2017-08-14,葫芦岛,6,23,多云,5级,86
2017-08-15,葫芦岛,8,0,大雨,0级,28
2017-08-16,葫芦岛,-8,-20,小雨,6级,4
2017-08-17,葫芦岛,-8,9,中雨,5级,45
2017-08-18,葫芦岛,-7,-10,晴,5级,33
2017-08-19,葫芦岛,1,-9,中雨,4级,64
2017-08-20,葫芦岛,2,-3,阴,2级,79
2017-08-21,葫芦岛,-7,21,中雨,4级,15
2017-08-22,葫芦岛,2,-16,中雨,1级,76
2017-08-23,葫芦岛,25,-9,阴,4级,5
2017-08-24,葫芦岛,9,15,雪,6级,92
2017-08-25,葫芦岛,22,-16,雪,1级,99
2017-08-26,葫芦岛,-5,17,多云,1级,66
2017-08-27,葫芦岛,17,-5,小雨,3级,28
2017-08-28,葫芦岛,-2,22,小雨,1级,2
2017-08-29,葫芦岛,20,0,小雨,3级,21
2017-08-30,葫芦岛,3,23,阴,3级,66
2017-08-31,葫芦岛,26,5,晴,3级,83
2017-09-01,葫芦岛,29,18,雪,3级,13
2017-09-02,葫芦岛,27,12,小雨,3级,95
2017-09-03,葫芦岛,9,-3,阴,5级,6
2017-09-04,葫芦岛,12,-2,晴,1级,85
2017-09-05,葫芦岛,14,-18,阴,1级,75
2017-09-06,葫芦岛,6,-20,雪,2级,77
2017-09-07,葫芦岛,35,-2,晴,4级,6
2017-09-08,葫芦岛,0,14,多云,1级,66
2017-09-09,葫芦岛,21,-4,中雨,4级,97
2017-09-10,葫芦岛,32,-7,多云,3级,15
2017-09-11,葫芦岛,31,-10,中雨,2级,3
2017-09-12,葫芦岛,7,2,晴,4级,15
2017-09-13,葫芦岛,10,-5,雪,6级,12
2017-09-14,葫芦岛,23,-10,小雨,5级,59
2017-09-15,葫芦岛,33,23,雪,3级,97
2017-09-16,葫芦岛,6,15,阴,5级,69
2017-09-17,葫芦岛,19,1,雪,6级,6
2017-09-18,葫芦岛,-2,-12,晴,2级,63
2017-09-19,葫芦岛,-6,-12,多云,1级,19
2017-09-20,葫芦岛,12,-12,小雨,4级,60
2017-09-21,葫芦岛,24,25,多云,2级,75
2017-09-22,葫芦岛,1,-8,阴,2级,71
2017-09-23,葫芦岛,23,-14,中雨,6级,70
2017-09-24,葫芦岛,-8,0,阴,5级,81
2017-09-25,葫芦岛,2,-15,大雨,4级,91
2017-09-26,葫芦岛,29,0,小雨,1级,0
2017-09-27,葫芦岛,10,14,小雨,6级,63
2017-09-28,葫芦岛,-4,6,雪,1级,85
2017-09-29,葫芦岛,24,20,大雨,3级,93
2017-09-30,葫芦岛,-2,24,小雨,6级,52
2017-10-01,葫芦岛,13,1,雪,5级,95
2017-10-02,葫芦岛,4,-8,阴,4级,3
2017-10-03,葫芦岛,20,25,晴,5级,18
2017-10-04,葫芦岛,17,1,中雨,3级,57
2017-10-05,葫芦岛,28,15,阴,6级,70
2017-10-06,葫芦岛,28,-5,大雨,4级,29
2017-10-07,葫芦岛,23,12,晴,3级,2
2017-10-08,葫芦岛,-7,18,中雨,0级,38
2017-10-09,葫芦岛,11,18,多云,4级,67
2017-10-10,葫芦岛,13,20,晴,0级,84
2017-10-11,葫芦岛,31,-20,晴,2级,67
2017-10-12,葫芦岛,23,-5,多云,4级,1
2017-10-13,葫芦岛,-8,10,小雨,1级,4
2017-10-14,葫芦岛,17,15,雪,2级,87
2017-10-15,葫芦岛,-10,24,阴,2级,62
2017-10-16,葫芦岛,14,2,中雨,0级,100
2017-10-17,葫芦岛,14,23,多云,6级,18
2017-10-18,葫芦岛,24,17,阴,4级,78
2017-10-19,葫芦岛,26,-17,小雨,3级,62
2017-10-20,葫芦岛,27,12,晴,6级,35
2017-10-21,葫芦岛,29,4,小雨,6级,31
2017-10-22,葫芦岛,31,13,阴,0级,16
2017-10-23,葫芦岛,14,-4,多云,2级,62
2017-10-24,葫芦岛,17,15,晴,0级,17
2017-10-25,葫芦岛,5,20,中雨,4级,47
2017-10-26,葫芦岛,35,-16,中雨,6级,93
2017-10-27,葫芦岛,17,20,雪,2级,17
2017-10-28,葫芦岛,1,-2,大雨,0级,81
2017-10-29,葫芦岛,-7,0,大雨,1级,18
2017-10-30,葫芦岛,-10,15,雪,1级,3
2017-10-31,葫芦岛,15,-20,多云,5级,74
2017-11-01,葫芦岛,27,6,中雨,1级,95
2017-11-02,葫芦岛,8,-20,阴,4级,13
2017-11-03,葫芦岛,11,4,阴,2级,100
2017-11-04,葫芦岛,-3,17,多云,2级,57
2017-11-05,葫芦岛,2,-13,中雨,6级,4
2017-11-06,葫芦岛,27,11,中雨,0级,12
2017-11-07,葫芦岛,24,-10,雪,3级,39
2017-11-08,葫芦岛,27,13,雪,0级,10
2017-11-09,葫芦岛,21,19,中雨,4级,26
2017-11-10,葫芦岛,8,14,晴,5级,60
2017-11-11,葫芦岛,-5,6,雪,6级,78
2017-11-12,葫芦岛,20,-7,小雨,0级,16
2017-11-13,葫芦岛,-9,11,多云,1级,73
2017-11-14,葫芦岛,20,-1,晴,4级,90
2017-11-15,葫芦岛,14,-7,小雨,3级,100
2017-11-16,葫芦岛,26,-13,大雨,5级,6
2017-11-17,葫芦岛,1,-13,小雨,0级,41
2017-11-18,葫芦岛,1,-11,大雨,3级,95
2017-11-19,葫芦岛,6,10,中雨,2级,83
2017-11-20,葫芦岛,10,-12,小雨,2级,12
2017-11-21,葫芦岛,17,16,阴,6级,55
2017-11-22,葫芦岛,25,1,小雨,5级,86
2017-11-23,葫芦岛,11,-1,中雨,4级,58
2017-11-24,葫芦岛,27,-10,雪,4级,98
2017-11-25,葫芦岛,-6,14,中雨,3级,1
2017-11-26,葫芦岛,28,8,晴,1级,85
2017-11-27,葫芦岛,35,14,晴,1级,95
2017-11-28,葫芦岛,10,21,中雨,5级,87
2017-11-29,葫芦岛,11,-19,阴,6级,44
2017-11-30,葫芦岛,4,-7,中雨,3级,86
2017-12-01,葫芦岛,23,21,大雨,2级,12
2017-12-02,葫芦岛,27,9,多云,0级,39
2017-12-03,葫芦岛,13,20,雪,6级,57
2017-12-04,葫芦岛,-9,-5,晴,5级,63
2017-12-05,葫芦岛,1,19,小雨,0级,34
2017-12-06,葫芦岛,10,21,阴,6级,76
2017-12-07,葫芦岛,18,5,雪,3级,11
2017-12-08,葫芦岛,21,15,雪,2级,39
2017-12-09,葫芦岛,23,-14,阴,2级,57
2017-12-10,葫芦岛,26,-2,小雨,2级,63
2017-12-11,葫芦岛,12,24,中雨,1级,92
2017-12-12,葫芦岛,35,6,中雨,0级,87
2017-12-13,葫芦岛,30,4,雪,3级,25
2017-12-14,葫芦岛,15,-7,阴,4级,85
2017-12-15,葫芦岛,15,-20,小雨,3级,91
2017-12-16,葫芦岛,2,24,小雨,5级,43
2017-12-17,葫芦岛,34,-16,小雨,3级,31
2017-12-18,葫芦岛,2,0,中雨,6级,91
2017-12-19,葫芦岛,33,-16,小雨,0级,100
2017-12-20,葫芦岛,13,22,大雨,1级,76
2017-12-21,葫芦岛,21,20,雪,4级,39
2017-12-22,葫芦岛,0,8,多云,5级,83
2017-12-23,葫芦岛,25,12,晴,0级,38
2017-12-24,葫芦岛,-10,-16,阴,1级,61
2017-12-25,葫芦岛,32,-2,雪,3级,97
2017-12-26,葫芦岛,4,7,晴,3级,42
2017-12-27,葫芦岛,0,6,大雨,5级,90
2017-12-28,葫芦岛,-8,20,多云,6级,96
2017-12-29,葫芦岛,-2,-7,雪,0级,3
2017-12-30,葫芦岛,1,-3,中雨,4级,42
2017-12-31,葫芦岛,1,22,晴,5级,61
2018-01-01,葫芦岛,27,6,大雨,0级,48
2018-01-02,葫芦岛,21,-12,中雨,4级,46
2018-01-03,葫芦岛,0,9,大雨,2级,70
2018-01-04,葫芦岛,21,2,晴,2级,27
2018-01-05,葫芦岛,5,-7,中雨,6级,5
2018-01-06,葫芦岛,27,-8,多云,3级,65
2018-01-07,葫芦岛,30,9,多云,2级,57
2018-01-08,葫芦岛,16,20,雪,6级,90
2018-01-09,葫芦岛,-7,21,大雨,2级,19
2018-01-10,葫芦岛,-2,6,小雨,1级,27
2018-01-11,葫芦岛,-8,-10,多云,3级,57
2018-01-12,葫芦岛,11,20,阴,0级,39
2018-01-13,葫芦岛,9,15,大雨,1级,57
2018-01-14,葫芦岛,10,3,中雨,6级,99
2018-01-15,葫芦岛,22,19,晴,4级,57
2018-01-16,葫芦岛,2,10,中雨,2级,15
2018-01-17,葫芦岛,-4,16,小雨,5级,8
2018-01-18,葫芦岛,9,-14,大雨,1级,51
2018-01-19,葫芦岛,34,-17,晴,6级,56
2018-01-20,葫芦岛,-6,18,阴,2级,2
2018-01-21,葫芦岛,-5,2,大雨,4级,48
2018-01-22,葫芦岛,0,18,小雨,4级,40
2018-01-23,葫芦岛,0,11,中雨,3级,53
2018-01-24,葫芦岛,26,1,雪,6级,68
2018-01-25,葫芦岛,-4,5,中雨,1级,68
2018-01-26,葫芦岛,34,7,大雨,2级,31
2018-01-27,葫芦岛,14,-1,中雨,0级,99
2018-01-28,葫芦岛,24,17,雪,2级,52
2018-01-29,葫芦岛,-4,-10,小雨,1级,28
2018-01-30,葫芦岛,23,13,小雨,3级,55
2018-01-31,葫芦岛,-3,-11,多云,3级,93
2018-02-01,葫芦岛,-3,12,阴,3级,1
2018-02-02,葫芦岛,16,-18,雪,5级,7
2018-02-03,葫芦岛,-4,8,雪,3级,87
2018-02-04,葫芦岛,-7,-17,雪,0级,88
2018-02-05,葫芦岛,27,8,大雨,5级,48
2018-02-06,葫芦岛,16,23,阴,0级,45
2018-02-07,葫芦岛,-5,-8,阴,0级,87
2018-02-08,葫芦岛,28,23,多云,6级,40
2018-02-09,葫芦岛,15,-5,大雨,0级,16
2018-02-10,葫芦岛,18,1,晴,4级,4
2018-02-11,葫芦岛,13,14,阴,4级,97
2018-02-12,葫芦岛,23,-18,大雨,5级,83
2018-02-13,葫芦岛,-7,-4,小雨,0级,15
2018-02-14,葫芦岛,-4,12,小雨,4级,18
2018-02-15,葫芦岛,6,-15,小雨,6级,99
2018-02-16,葫芦岛,23,2,阴,5级,38
2018-02-17,葫芦岛,35,23,大雨,1级,100
2018-02-18,葫芦岛,-10,-14,雪,0级,93
2018-02-19,葫芦岛,1,-15,多云,3级,39
2018-02-20,葫芦岛,-1,24,阴,5级,29
2018-02-21,葫芦岛,27,10,小雨,5级,9
2018-02-22,葫芦岛,1,-15,中雨,2级,21
2018-02-23,葫芦岛,13,18,阴,5级,72
2018-02-24,葫芦岛,27,-15,多云,6级,32
2018-02-25,葫芦岛,33,25,小雨,4级,13
2018-02-26,葫芦岛,5,-8,大雨,4级,46
2018-02-27,葫芦岛,7,-16,雪,0级,78
2018-02-28,葫芦岛,13,13,多云,4级,4
2018-03-01,葫芦岛,29,-1,阴,1级,63
2018-03-02,葫芦岛,29,10,雪,2级,70
2018-03-03,葫芦岛,-7,8,雪,3级,23
2018-03-04,葫芦岛,31,4,晴,2级,64
2018-03-05,葫芦岛,-8,2,阴,0级,78
2018-03-06,葫芦岛,-6,-16,大雨,5级,80
2018-03-07,葫芦岛,27,17,中雨,0级,7
2018-03-08,葫芦岛,-8,-18,大雨,4级,12
2018-03-09,葫芦岛,34,-9,大雨,2级,100
2018-03-10,葫芦岛,-1,-5,雪,4级,31
2018-03-11,葫芦岛,5,19,多云,1级,14
2018-03-12,葫芦岛,9,19,大雨,0级,32
2018-03-13,葫芦岛,31,16,晴,5级,8
2018-03-14,葫芦岛,0,13,阴,3级,22
2018-03-15,葫芦岛,7,-16,雪,0级,34
2018-03-16,葫芦岛,4,-10,雪,4级,22
2018-03-17,葫芦岛,8,-1,阴,0级,69
2018-03-18,葫芦岛,-9,3,阴,3级,66
2018-03-19,葫芦岛,4,7,中雨,2级,9
2018-03-20,葫芦岛,2,18,中雨,3级,62
2018-03-21,葫芦岛,0,7,晴,1级,48
2018-03-22,葫芦岛,19,-15,中雨,6级,10
2018-03-23,葫芦岛,18,23,大雨,5级,22
2018-03-24,葫芦岛,5,-1,中雨,5级,86
2018-03-25,葫芦岛,26,-9,晴,0级,1
2018-03-26,葫芦岛,-9,8,雪,0级,57
2018-03-27,葫芦岛,8,-9,多云,6级,37
2018-03-28,葫芦岛,-10,3,阴,6级,10
2018-03-29,葫芦岛,-4,20,小雨,6级,87
2018-03-30,葫芦岛,21,17,阴,6级,60
2018-03-31,葫芦岛,-7,-5,小雨,4级,2
2018-04-01,葫芦岛,29,21,大雨,5级,88
2018-04-02,葫芦岛,18,5,大雨,1级,3
2018-04-03,葫芦岛,4,-1,晴,0级,55
2018-04-04,葫芦岛,-2,-19,小雨,4级,75
2018-04-05,葫芦岛,19,11,小雨,4级,1
2018-04-06,葫芦岛,20,15,阴,5级,79
2018-04-07,葫芦岛,-2,11,多云,6级,36
2018-04-08,葫芦岛,-1,-14,大雨,5级,85
2018-04-09,葫芦岛,-1,13,晴,4级,42
2018-04-10,葫芦岛,25,5,中雨,4级,59
2018-04-11,葫芦岛,13,23,小雨,6级,21
2018-04-12,葫芦岛,-10,-18,中雨,6级,86
2018-04-13,葫芦岛,22,19,阴,4级,50
2018-04-14,葫芦岛,14,15,阴,1级,61
2018-04-15,葫芦岛,1,-12,中雨,0级,12
2018-04-16,葫芦岛,20,19,中雨,2级,65
2018-04-17,葫芦岛,-5,-17,大雨,4级,54
2018-04-18,葫芦岛,15,19,小雨,0级,40
2018-04-19,葫芦岛,33,-1,小雨,0级,14
2018-04-20,葫芦岛,28,2,中雨,6级,26
2018-04-21,葫芦岛,25,-4,雪,0级,39
2018-04-22,葫芦岛,22,-2,多云,5级,37
2018-04-23,葫芦岛,3,9,中雨,2级,31
2018-04-24,葫芦岛,29,12,阴,0级,66
2018-04-25,葫芦岛,33,13,雪,2级,72
2018-04-26,葫芦岛,28,-15,晴,3级,80
2018-04-27,葫芦岛,27,23,大雨,3级,39
2018-04-28,葫芦岛,9,-17,大雨,3级,57
2018-04-29,葫芦岛,-2,17,多云,3级,10
2018-04-30,葫芦岛,-6,20,多云,2级,78
2018-05-01,葫芦岛,3,6,大雨,0级,39
2018-05-02,葫芦岛,19,17,雪,1级,48
2018-05-03,葫芦岛,20,3,中雨,5级,13
2018-05-04,葫芦岛,33,22,小雨,4级,4
2018-05-05,葫芦岛,-9,-18,晴,3级,58
2018-05-06,葫芦岛,20,-19,雪,5级,33
2018-05-07,葫芦岛,0,10,阴,0级,38
2018-05-08,葫芦岛,4,19,晴,6级,63
2018-05-09,葫芦岛,2,-1,多云,0级,84
2018-05-10,葫芦岛,8,-12,雪,4级,8
2018-05-11,葫芦岛,22,8,多云,3级,70
2018-05-12,葫芦岛,31,-14,小雨,1级,32
2018-05-13,葫芦岛,15,-1,中雨,5级,81
2018-05-14,葫芦岛,25,-11,多云,1级,0
2018-05-15,葫芦岛,29,-11,大雨,6级,5
2018-05-16,葫芦岛,-2,13,小雨,1级,13
2018-05-17,葫芦岛,15,4,晴,5级,67
2018-05-18,葫芦岛,2,1,多云,5级,83
2018-05-19,葫芦岛,-9,-4,大雨,0级,74
2018-05-20,葫芦岛,30,-13,小雨,4级,70
2018-05-21,葫芦岛,26,19,中雨,5级,55
2018-05-22,葫芦岛,4,6,阴,3级,84
2018-05-23,葫芦岛,-8,13,大雨,0级,41
2018-05-24,葫芦岛,9,0,雪,5级,37
2018-05-25,葫芦岛,30,-6,小雨,1级,27
2018-05-26,葫芦岛,5,-1,大雨,1级,82
2018-05-27,葫芦岛,17,7,晴,4级,21
2018-05-28,葫芦岛,7,7,阴,2级,94
2018-05-29,葫芦岛,9,-11,大雨,4级,1
2018-05-30,葫芦岛,-8,1,多云,2级,53
2018-05-31,葫芦岛,35,19,小雨,3级,7
2018-06-01,葫芦岛,27,21,中雨,1级,77
2018-06-02,葫芦岛,-5,19,大雨,3级,94
2018-06-03,葫芦岛,33,5,阴,0级,15
2018-06-04,葫芦岛,31,-19,中雨,0级,62
2018-06-05,葫芦岛,18,17,中雨,4级,36
2018-06-06,葫芦岛,7,-18,阴,4级,60
2018-06-07,葫芦岛,22,24,多云,6级,92
2018-06-08,葫芦岛,32,5,阴,5级,82
2018-06-09,葫芦岛,26,-15,中雨,4级,63
2018-06-10,葫芦岛,23,-15,多云,0级,7
2018-06-11,葫芦岛,28,17,大雨,5级,2
2018-06-12,葫芦岛,8,23,小雨,4级,78
2018-06-13,葫芦岛,6,-13,阴,4级,71
2018-06-14,葫芦岛,5,11,大雨,0级,97
2018-06-15,葫芦岛,9,23,小雨,2级,50
2018-06-16,葫芦岛,-10,24,阴,1级,91
2018-06-17,葫芦岛,34,-7,阴,4级,78
2018-06-18,葫芦岛,27,-12,中雨,1级,44
2018-06-19,葫芦岛,22,19,中雨,0级,30
2018-06-20,葫芦岛,7,21,多云,1级,64
2018-06-21,葫芦岛,34,-17,晴,5级,67
2018-06-22,葫芦岛,30,-15,小雨,1级,91
2018-06-23,葫芦岛,15,21,中雨,2级,55
2018-06-24,葫芦岛,2,-12,小雨,0级,76
2018-06-25,葫芦岛,23,-16,小雨,0级,0
2018-06-26,葫芦岛,24,-12,阴,3级,13
2018-06-27,葫芦岛,29,9,中雨,0级,3
2018-06-28,葫芦岛,11,-15,大雨,1级,6
2018-06-29,葫芦岛,2,17,晴,2级,22
2018-06-30,葫芦岛,11,21,小雨,5级,37
2018-07-01,葫芦岛,13,17,雪,6级,60
2018-07-02,葫芦岛,26,22,晴,3级,21
2018-07-03,葫芦岛,23,-11,晴,0级,99
2018-07-04,葫芦岛,1,12,小雨,3级,63
2018-07-05,葫芦岛,35,21,多云,4级,83
2018-07-06,葫芦岛,26,7,小雨,5级,0
2018-07-07,葫芦岛,21,-9,晴,1级,89
2018-07-08,葫芦岛,-7,-20,多云,3级,49
2018-07-09,葫芦岛,24,-5,阴,2级,13
2018-07-10,葫芦岛,29,22,阴,6级,57
2018-07-11,葫芦岛,3,7,大雨,0级,1
2018-07-12,葫芦岛,6,-20,雪,3级,0
2018-07-13,葫芦岛,2,-5,小雨,0级,55
2018-07-14,葫芦岛,20,6,小雨,6级,92
2018-07-15,葫芦岛,34,-16,小雨,2级,74
2018-07-16,葫芦岛,23,-12,多云,3级,45
2018-07-17,葫芦岛,-10,6,小雨,0级,74
2018-07-18,葫芦岛,-1,19,大雨,1级,44
2018-07-19,葫芦岛,18,-4,中雨,4级,41
2018-07-20,葫芦岛,-7,-6,晴,6级,52
2018-07-21,葫芦岛,-7,16,多云,4级,18
2018-07-22,葫芦岛,18,-19,晴,4级,87
2018-07-23,葫芦岛,15,-1,阴,6级,45
2018-07-24,葫芦岛,-6,21,雪,1级,87
2018-07-25,葫芦岛,-9,11,大雨,3级,18
2018-07-26,葫芦岛,2,14,晴,4级,22
2018-07-27,葫芦岛,17,6,中雨,5级,43
2018-07-28,葫芦岛,15,9,中雨,2级,54
2018-07-29,葫芦岛,15,-4,小雨,5级,83
2018-07-30,葫芦岛,13,-13,大雨,4级,70
2018-07-31,葫芦岛,2,2,大雨,3级,32
2018-08-01,葫芦岛,-5,15,晴,4级,33
2018-08-02,葫芦岛,3,1,中雨,5级,12
2018-08-03,葫芦岛,29,23,雪,3级,78
2018-08-04,葫芦岛,-10,3,小雨,6级,22
2018-08-05,葫芦岛,30,-11,晴,6级,71
2018-08-06,葫芦岛,-10,1,雪,3级,58
2018-08-07,葫芦岛,-8,-19,中雨,0级,80
2018-08-08,葫芦岛,31,18,晴,1级,22
2018-08-09,葫芦岛,13,15,晴,1级,2
2018-08-10,葫芦岛,22,8,中雨,3级,83
2018-08-11,葫芦岛,6,8,晴,1级,40
2018-08-12,葫芦岛,-4,-2,小雨,2级,75
2018-08-13,葫芦岛,16,25,中雨,2级,98
2018-08-14,葫芦岛,35,-6,阴,3级,36
2018-08-15,葫芦岛,-2,-17,小雨,5级,91
2018-08-16,葫芦岛,30,-5,大雨,5级,35
2018-08-17,葫芦岛,27,20,晴,2级,9
2018-08-18,葫芦岛,-6,24,大雨,1级,62
2018-08-19,葫芦岛,9,17,多云,0级,82
2018-08-20,葫芦岛,32,12,大雨,4级,60
2018-08-21,葫芦岛,11,-6,晴,1级,63
2018-08-22,葫芦岛,1,10,中雨,1级,40
2018-08-23,葫芦岛,10,-10,小雨,0级,52
2018-08-24,葫芦岛,22,21,雪,3级,40
